Row ID,Product ID,Category,Sub-Category,Product Name,,,,,,,,,,,,,,Quantity,Discount,Profit
902,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,,,,,,,,,,,,,4,0.8,-32.088
903,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,,,,,,,,,,,,,,3,0.2,20.2485
904,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,,,,,,,,,,,,,,3,0,9.6192
905,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,,,,,,,,,,,,,,2,0,2.5984
906,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,,,,,,,,,,,,,,2,0,6.2208
907,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,,,,,,,,,,,,,,4,0.2,12.1176
908,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,,,,,,,,,,,,,,7,0,2.7279
909,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",,,,,,,,,,,,,,3,0.2,19.791
910,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,,,,,,,,,,,,,,4,0,323.946
911,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",,,,,,,,,,,,,,7,0,829.3754
912,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,,,,,,,,,,,,,,2,0,81.0474
913,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",,,,,,,,,,,,,,6,0,9.102
914,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,,,,,,,,,,,,,,1,0,19.2454
915,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,,,,,,,,,,,,,,9,0,56.0547
916,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,,,,,,,,,,,,,,2,0.3,-18.5562
917,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,,,,,,,,,,,,,,4,0.3,-56.996
918,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",,,,,,,,,,,,,,3,0.8,-14.5656
919,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,,,,,,,,,,,,,,3,0.2,50.4063
920,OFF-LA-10000121,Office Supplies,Labels,Avery 48,,,,,,,,,,,,,,1,0.2,-0.812
921,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,,,,,,,,,,,,,,2,0,6.8768
922,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,,,,,,,,,,,,,,3,0,34.9074
923,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,,,,,,,,,,,,,,1,0,10.5552
924,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,,,,,,,,,,,,,,5,0,113.848
925,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,,,,,,,,,,,,,,2,0.2,294.5488
926,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",,,,,,,,,,,,,,3,0.2,5.4432
927,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,,,,,,,,,,,,,,5,0.2,53.55
928,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,,,,,,,,,,,,,,4,0,12.936
929,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",,,,,,,,,,,,,,2,0,9.5172
930,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,,,,,,,,,,,,,,3,0.2,2.5536
931,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,,,,,,,,,,,,,,3,0.2,21.3408
932,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,,,,,,,,,,,,,,3,0.2,5.0286
933,OFF-LA-10001404,Office Supplies,Labels,Avery 517,,,,,,,,,,,,,,3,0.2,4.1148
934,OFF-LA-10001474,Office Supplies,Labels,Avery 477,,,,,,,,,,,,,,8,0.2,15.2064
935,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",,,,,,,,,,,,,,6,0.7,-21.7932
936,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",,,,,,,,,,,,,,3,0.2,5.4432
937,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,,,,,,,,,,,,,,2,0.2,33.5772
938,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,,,,,,,,,,,,,,1,0,54.3966
939,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,,,,,,,,,,,,,,2,0,6.2208
940,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,,,,,,,,,,,,,,4,0,34.9648
941,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,,,,,,,,,,,,,,2,0,8.0464
942,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",,,,,,,,,,,,,,2,0.2,2.2098
943,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",,,,,,,,,,,,,,4,0.2,41.7852
944,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,,,,,,,,,,,,,,5,0,15.552
945,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,,,,,,,,,,,,,,3,0,140.5482
946,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",,,,,,,,,,,,,,5,0.2,62.91
947,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,,,,,,,,,,,,,,3,0.5,-204.4458
948,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,,,,,,,,,,,,,,7,0.2,-12.9122
949,OFF-LA-10000262,Office Supplies,Labels,Avery 494,,,,,,,,,,,,,,6,0.2,75.5424
950,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",,,,,,,,,,,,,,12,0.4,-619.596
951,OFF-AR-10003829,Office Supplies,Art,Newell 35,,,,,,,,,,,,,,3,0.2,5.4432
952,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,,,,,,,,,,,,,,6,0.2,7.92
953,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,,,,,,,,,,,,,,4,0.2,7.6416
954,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,,,,,,,,,,,,,,2,0.2,2.7168
955,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,,,,,,,,,,,,,,2,0.32,-11.596
956,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",,,,,,,,,,,,,,5,0,43.45
957,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",,,,,,,,,,,,,,1,0.2,2.5893
958,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,,,,,,,,,,,,,,2,0.7,-3.168
959,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,,,,,,,,,,,,,,3,0.2,5.6376
960,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,,,,,,,,,,,,,,2,0,53.196
961,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,,,,,,,,,,,,,,2,0.2,28.1372
962,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",,,,,,,,,,,,,,2,0,3.0576
963,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",,,,,,,,,,,,,,2,0,10.94
964,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,,,,,,,,,,,,,,2,0.2,1.6704
965,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,,,,,,,,,,,,,,2,0,4.8118
966,OFF-AR-10000896,Office Supplies,Art,Newell 329,,,,,,,,,,,,,,3,0,9.7119
967,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,,,,,,,,,,,,,,2,0,6.2208
968,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",,,,,,,,,,,,,,4,0,91.968
969,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,,,,,,,,,,,,,,3,0,4.2336
970,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,,,,,,,,,,,,,,3,0,0
971,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,,,,,,,,,,,,,,6,0.2,28.5984
972,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",,,,,,,,,,,,,,3,0.4,-31.05
973,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,,,,,,,,,,,,,,2,0.7,-13.6312
974,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",,,,,,,,,,,,,,3,0.2,10.1493
975,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,,,,,,,,,,,,,,7,0,3.2186
976,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",,,,,,,,,,,,,,3,0.2,25.5798
977,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,,,,,,,,,,,,,,2,0.7,-0.792
978,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,,,,,,,,,,,,,,2,0.1,679.996
979,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,,,,,,,,,,,,,,2,0.7,-2.6256
980,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,,,,,,,,,,,,,,3,0,16.6698
981,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",,,,,,,,,,,,,,6,0.1,93.2232
982,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,,,,,,,,,,,,,,1,0.2,0.8056
983,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,,,,,,,,,,,,,,2,0.2,55.9984
984,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,,,,,,,,,,,,,,5,0.2,75.49
985,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,,,,,,,,,,,,,,2,0.2,2.5896
986,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,,,,,,,,,,,,,4,0.2,9.4392
987,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,,,,,,,,,,,,,,3,0.4,44.868
988,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,,,,,,,,,,,,,,2,0.8,-1.8904
989,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,,,,,,,,,,,,,,5,0,72.807
990,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,,,,,,,,,,,,,,3,0,5.2113
991,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,,,,,,,,,,,,,,5,0.2,131.2785
992,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,,,,,,,,,,,,,,2,0.2,5.484
993,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,,,,,,,,,,,,,,3,0,4.9104
994,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,,,,,,,,,,,,,,5,0,69.705
995,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,,,,,,,,,,,,,,7,0,1276.4871
996,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,,,,,,,,,,,,,,3,0,173.0316
997,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,,,,,,,,,,,,,,1,0,4.9082
998,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,,,,,,,,,,,,,,3,0,9.8901
999,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,,,,,,,,,,,,,,5,0,9.158
1000,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,,,,,,,,,,,,,,7,0,12.9129
1001,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",,,,,,,,,,,,,,2,0,11.4452
1002,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,,,,,,,,,,,,,,7,0,762.1845
1003,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,,,,,,,,,,,,,,7,0.4,-290.8752
1004,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,,,,,,,,,,,,,,3,0,9.3312
1005,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,,,,,,,,,,,,,,3,0,92.0835
1006,OFF-AR-10000634,Office Supplies,Art,Newell 320,,,,,,,,,,,,,,3,0.2,40.3536
1007,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",,,,,,,,,,,,,,3,0.2,2.478
1008,OFF-AR-10003770,Office Supplies,Art,Newell 340,,,,,,,,,,,,,,3,0.7,-3.5208
1009,OFF-LA-10003121,Office Supplies,Labels,Avery 506,,,,,,,,,,,,,,5,0,20.585
1010,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,,,,,,,,,,,,,,2,0.2,5.999
1011,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),,,,,,,,,,,,,,4,0,27.3096
1012,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,,,,,,,,,,,,,,3,0,46.575
1013,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,,,,,,,,,,,,,,1,0,4.0687
1014,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,,,,,,,,,,,,,,13,0,356.0414
1015,OFF-FA-10003021,Office Supplies,Fasteners,Staples,,,,,,,,,,,,,,1,0,36.852
1016,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,,,,,,,,,,,,,,5,0,15.552
1017,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,,,,,,,,,,,,,,2,0,6.7008
1018,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",,,,,,,,,,,,,,3,0,63.8862
1019,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,,,,,,,,,,,,,,5,0,2.499
1020,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,,,,,,,,,,,,,,5,0,156.429
1021,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",,,,,,,,,,,,,,3,0,8.8686
1022,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,,,,,,,,,,,,,,3,0,316.8825
1023,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,,,,,,,,,,,,,,8,0,648.5624
1024,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,,,,,,,,,,,,,,2,0.2,2.1728
1025,OFF-AR-10001419,Office Supplies,Art,Newell 325,,,,,,,,,,,,,,2,0.2,4.2804
1026,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,,,,,,,,,,,,,,3,0.2,5.4432
1027,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,,,,,,,,,,,,,,3,0.2,20.5764
1028,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",,,,,,,,,,,,,,2,0.4,-9.8724
1029,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,,,,,,,,,,,,,,5,0,83.284
1030,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,,,,,,,,,,,,,,3,0,57.4113
1031,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,,,,,,,,,,,,,,3,0,213.735
1032,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",,,,,,,,,,,,,,9,0,52.1262
1033,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,,,,,,,,,,,,,,5,0,7.056
1034,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",,,,,,,,,,,,,,3,0.2,5.1012
1035,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",,,,,,,,,,,,,,2,0.7,-1.9272
1036,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,,,,,,,,,,,,,,3,0.7,-10.5798
1037,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",,,,,,,,,,,,,,2,0,8.662
1038,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,,,,,,,,,,,,,,3,0.2,13.734
1039,OFF-LA-10002195,Office Supplies,Labels,Avery 481,,,,,,,,,,,,,,7,0.2,2.6964
1040,OFF-AR-10001315,Office Supplies,Art,Newell 310,,,,,,,,,,,,,,3,0.2,1.7955
1041,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,,,,,,,,,,,,,,4,0,146.4036
1042,OFF-AR-10001955,Office Supplies,Art,Newell 319,,,,,,,,,,,,,,2,0,11.151
1043,OFF-LA-10001641,Office Supplies,Labels,Avery 518,,,,,,,,,,,,,,3,0.2,90.294
1044,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,,,,,,,,,,,,,,5,0.2,2.9835
1045,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,,,,,,,,,,,,,,9,0.8,-146.16
1046,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,,,,,,,,,,,,,,14,0.3,-18.186
1047,OFF-AR-10003504,Office Supplies,Art,Newell 347,,,,,,,,,,,,,,5,0.2,85.2475
1048,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,,,,,,,,,,,,,,3,0.2,-3.8385
1049,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,,,,,,,,,,,,,,12,0.2,125.2692
1050,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,,,,,,,,,,,,,,1,0,37.9962
1051,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,,,,,,,,,,,,,,2,0.2,-29.4812
1052,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",,,,,,,,,,,,,,2,0.2,2.436
1053,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,,,,,,,,,,,,,,9,0.2,56.5776
1054,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",,,,,,,,,,,,,,2,0,4.3524
1055,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",,,,,,,,,,,,,,2,0,22.764
1056,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,,,,,,,,,,,,,,3,0.2,27.7911
1057,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,,,,,,,,,,,,,,4,0.2,3.2944
1058,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,,,,,,,,,,,,,,4,0.2,7.2268
1059,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,,,,,,,,,,,,,,2,0.2,22.9488
1060,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,,,,,,,,,,,,,,3,0.2,1.6008
1061,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",,,,,,,,,,,,,,2,0.3,-29.2524
1062,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,,,,,,,,,,,,,,3,0.2,4.5216
1063,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",,,,,,,,,,,,,,7,0.2,-2.2134
1064,OFF-AR-10000823,Office Supplies,Art,Newell 307,,,,,,,,,,,,,,3,0.2,1.2792
1065,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,,,,,,,,,,,,,,3,0.4,-27.7158
1066,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,,,,,,,,,,,,,,1,0.2,0.2353
1067,TEC-PH-10000441,Technology,Phones,VTech DS6151,,,,,,,,,,,,,,5,0.7,-46.225
1068,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,,,,,,,,,,,,,,4,0.2,12.178
1069,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,,,,,,,,,,,,,,1,0.2,-0.3488
1070,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,,,,,,,,,,,,,,4,0.7,-18.4624
1071,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",,,,,,,,,,,,,,7,0,5.0596
1072,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",,,,,,,,,,,,,,3,0.2,9.9468
1073,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,,,,,,,,,,,,,,2,0.2,3.024
1074,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",,,,,,,,,,,,,,5,0.7,-4.598
1075,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,,,,,,,,,,,,,,7,0.7,-3.3488
1076,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,,,,,,,,,,,,,,2,0.2,1.999
1077,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),,,,,,,,,,,,,,7,0,10.6288
1078,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,,,,,,,,,,,,,,2,0,33.5888
1079,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,,,,,,,,,,,,,,3,0,8.4888
1080,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",,,,,,,,,,,,,,1,0.2,2.322
1081,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,,,,,,,,,,,,,,4,0,9.3624
1082,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,,,,,,,,,,,,,,9,0,121.7601
1083,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,,,,,,,,,,,,,,8,0.4,-264.9208
1084,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,,,,,,,,,,,,,,1,0,12.1348
1085,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,,,,,,,,,,,,,,2,0,105.2468
1086,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",,,,,,,,,,,,,,7,0,2400.9657
1087,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,,,,,,,,,,,,,,1,0,3.1104
1088,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,,,,,,,,,,,,,,3,0.2,7.1976
1089,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,,,,,,,,,,,,,,1,0,1.512
1090,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,,,,,,,,,,,,,,2,0.2,1.999
1091,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,,,,,,,,,,,,,,2,0.2,25.1944
1092,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,,,,,,,,,,,,,,9,0,33.642
1093,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,,,,,,,,,,,,,,2,0.2,19.1786
1094,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,,,,,,,,,,,,,,5,0,14.161
1095,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",,,,,,,,,,,,,,2,0,103.2284
1096,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,,,,,,,,,,,,,,7,0.2,30.4682
1097,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,,,,,,,,,,,,,,7,0.7,-28.6272
1098,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,,,,,,,,,,,,,,5,0.2,11.196
1099,OFF-LA-10002381,Office Supplies,Labels,Avery 497,,,,,,,,,,,,,,4,0,2.0416
1100,OFF-FA-10001843,Office Supplies,Fasteners,Staples,,,,,,,,,,,,,,3,0,4.1031
1101,OFF-LA-10003077,Office Supplies,Labels,Avery 500,,,,,,,,,,,,,,1,0,9.6657
1102,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",,,,,,,,,,,,,,3,0,2.5056
1103,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,,,,,,,,,,,,,,3,0.8,-4.7145
1104,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,,,,,,,,,,,,,,3,0.8,-4.9878
1105,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,,,,,,,,,,,,,,3,0,11.2308
1106,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,,,,,,,,,,,,,,6,0.2,-16.3644
1107,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",,,,,,,,,,,,,,2,0.6,-0.7566
1108,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,,,,,,,,,,,,,,5,0.8,-17.248
